State,Agency Type,Agency Name,Population1,"Total Offenses","Crimes Against Persons","Crimes Against Property","Crimes Against Society","Assault Offenses","Aggravated Assault","Simple Assault",Intimidation,"Homicide Offenses","Murder and Nonnegligent Manslaughter","Negligent Man- 1slaughter","Justifiable Homicide","Human Trafficking Offenses","Commercial Sex Acts","Involuntary Servitude","Kidnapping/ Abduction","Sex Offenses",Rape,Sodomy,"Sexual Assault With an Object",Fondling,Incest,"Statutory Rape",Arson,Bribery,"Burglary/ Breaking & Entering","Counter- feiting/ Forgery","Destruction/ Damage/ Vandalism of Property","Embezzle- ment","Extortion/ Blackmail","Fraud Offenses","False Pretenses/ Swindle/ Confidence Game","Credit Card/ Automated Teller Machine Fraud","Imper- sonation","Welfare Fraud","Wire Fraud","Identity  Theft","Hacking/ Computer  Invasion","Larceny/ Theft Offenses","Pocket- picking","Purse- snatching","Shop- lifting","Theft From Building","Theft From Coin Op- erated Machine or Device","Theft from Motor Vehicle","Theft of  Motor  Vehicle Parts or Acces- sories","All Other Larceny","Motor Vehicle Theft",Robbery,"Stolen Property Offenses","Animal  Cruelty","Drug/ Narcotic Offenses","Drug/ Narcotic Violations","Drug Equipment Violations","Gambling Offenses","Betting/ Wagering","Operating/ Promoting/ Assisting Gambling","Gambling Equipment Violations","Sports Tampering","Por- nography/ Obscene Material","Pros- titution Offenses","Pros- titution","Assisting or Promoting Prostitution","Purchasing Prostitution","Weapon Law Violations"
WASHINGTON,Cities,La Center,"3,258",46,9,29,8,8,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,0,3,0,1,2,0,0,0,0,12,0,0,0,1,0,3,0,8,5,0,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Lacey,"50,844","2,798",495,"2,122",181,425,60,275,90,4,4,0,0,0,0,0,6,60,14,1,0,43,0,2,3,0,194,80,370,1,1,237,112,86,38,0,1,0,0,"1,100",3,10,326,17,2,246,15,481,100,17,19,0,155,147,8,0,0,0,0,0,2,0,0,0,0,24
WASHINGTON,Cities,Lake Forest Park,"13,504",501,54,393,54,47,3,28,16,0,0,0,0,0,0,0,0,7,5,0,0,2,0,0,3,0,37,3,75,0,2,18,15,3,0,0,0,0,0,219,0,1,49,17,0,0,64,88,21,6,9,0,51,26,25,0,0,0,0,0,0,0,0,0,0,3
WASHINGTON,Cities,Lake Stevens,"33,491","1,091",265,670,156,217,34,143,40,0,0,0,0,0,0,0,4,44,18,2,0,22,0,2,5,0,75,20,118,1,2,66,3,0,25,0,0,38,0,302,1,4,47,49,1,57,8,135,44,9,28,1,137,58,79,0,0,0,0,0,3,0,0,0,0,15
WASHINGTON,Cities,Lakewood,"60,694","6,324","1,322","4,519",483,"1,193",278,905,10,10,9,0,1,0,0,0,24,95,32,1,1,53,0,8,13,0,456,103,"1,109",0,13,256,37,110,104,0,5,0,0,"2,034",6,15,490,51,7,647,68,750,357,80,98,0,359,305,54,0,0,0,0,0,8,23,18,5,0,93
WASHINGTON,Cities,Liberty Lake,"10,272",358,55,255,48,50,7,30,13,0,0,0,0,0,0,0,1,4,3,0,0,1,0,0,0,0,13,11,57,1,0,52,23,9,6,0,0,13,1,104,0,0,13,15,0,32,7,37,12,0,5,1,42,27,15,0,0,0,0,0,1,0,0,0,0,4
WASHINGTON,Cities,Long Beach,"1,416",64,21,34,9,20,1,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,4,0,0,1,0,1,0,0,0,0,0,22,0,0,2,10,0,7,1,2,3,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Longview,"37,720","3,297",758,"2,021",518,700,53,517,130,2,2,0,0,0,0,0,4,52,33,3,0,15,0,1,14,0,211,56,340,1,2,183,59,59,65,0,0,0,0,983,0,0,354,12,1,159,21,436,171,21,39,0,456,441,15,0,0,0,0,0,8,0,0,0,0,54
WASHINGTON,Cities,Lynden,"14,612",455,59,373,23,46,11,22,13,0,0,0,0,0,0,0,1,12,5,2,0,5,0,0,4,0,35,16,67,0,1,49,34,0,15,0,0,0,0,182,0,1,39,23,1,40,8,70,10,3,6,0,19,12,7,0,0,0,0,0,1,0,0,0,0,3
WASHINGTON,Cities,Lynnwood,"38,620","4,035",473,"2,373","1,189",430,50,311,69,0,0,0,0,0,0,0,10,33,13,4,0,12,1,3,3,0,159,66,254,6,7,198,26,8,18,0,0,145,1,"1,342",6,11,562,81,4,176,65,437,199,36,103,0,"1,067",398,669,0,0,0,0,0,5,2,1,0,1,115
WASHINGTON,Cities,Marysville,"70,204","4,089",716,"2,456",917,647,110,452,85,1,1,0,0,0,0,0,9,59,18,3,0,33,1,4,9,0,235,112,401,4,0,145,15,20,24,0,0,86,0,"1,171",3,9,356,72,0,270,50,411,259,38,82,6,858,295,563,0,0,0,0,0,10,2,1,0,1,41
WASHINGTON,Cities,Medina,"3,311",89,9,79,1,9,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,14,0,0,0,0,0,0,0,0,0,0,53,0,0,2,2,0,7,3,39,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Mercer Island,"25,641",892,44,821,27,39,2,24,13,0,0,0,0,0,0,0,0,5,2,2,0,0,0,1,1,0,63,27,126,2,4,38,6,11,21,0,0,0,0,519,0,1,9,41,0,118,14,336,28,4,9,0,24,13,11,0,0,0,0,0,1,0,0,0,0,2
WASHINGTON,Cities,Mill Creek,"21,234",683,95,518,70,80,5,63,12,0,0,0,0,0,0,0,0,15,5,1,0,8,1,0,3,0,54,13,59,1,1,39,0,3,5,0,0,29,2,295,1,2,47,54,0,71,10,110,29,8,16,0,60,30,30,0,0,0,0,0,1,0,0,0,0,9
WASHINGTON,Cities,Milton,"8,366",500,68,364,68,63,21,39,3,0,0,0,0,0,0,0,0,5,1,0,0,3,0,1,0,0,36,6,45,0,0,26,5,6,12,0,3,0,0,199,1,0,95,7,0,50,8,38,28,5,19,0,56,33,23,0,0,0,0,0,0,0,0,0,0,12
WASHINGTON,Cities,Monroe,"19,003","1,071",186,642,243,162,46,100,16,0,0,0,0,0,0,0,1,23,15,2,0,6,0,0,1,0,50,22,78,2,2,33,5,2,4,0,0,22,0,388,1,3,183,16,0,61,13,111,31,6,29,1,229,80,149,0,0,0,0,0,3,0,0,0,0,10
WASHINGTON,Cities,Montesano,"3,959",157,39,108,10,33,9,23,1,0,0,0,0,0,0,0,1,5,1,0,0,4,0,0,0,0,16,0,14,1,0,12,6,4,1,1,0,0,0,58,0,1,11,8,1,19,4,14,5,0,2,0,7,4,3,0,0,0,0,0,2,0,0,0,0,1
WASHINGTON,Cities,Morton,"1,164",36,15,20,1,14,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Moses Lake,"23,763","1,925",327,"1,382",216,302,59,243,0,1,1,0,0,0,0,0,10,14,8,3,0,2,0,1,3,0,176,53,177,2,0,53,19,33,0,1,0,0,0,812,0,0,365,98,2,161,32,154,72,10,24,1,187,126,61,0,0,0,0,0,4,0,0,0,0,24
WASHINGTON,Cities,Mossyrock,794,16,4,12,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Mountlake Terrace,"21,549","1,338",244,950,144,219,22,136,61,1,1,0,0,0,0,0,1,23,11,1,0,10,0,1,1,0,121,23,226,1,5,101,8,22,24,0,0,46,1,381,0,2,54,28,1,128,16,152,53,9,29,1,125,67,58,0,0,0,0,0,7,0,0,0,0,11
WASHINGTON,Cities,Mount Vernon,"35,550","3,295",401,"1,946",948,377,55,258,64,2,2,0,0,0,0,0,4,18,14,1,1,2,0,0,6,0,232,30,468,1,0,50,3,15,26,0,0,6,0,987,0,9,402,39,0,172,24,341,112,26,34,0,804,568,236,0,0,0,0,0,1,0,0,0,0,143
WASHINGTON,Cities,Moxee,"4,114",98,31,48,19,29,7,18,4,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4,0,16,0,0,10,10,0,0,0,0,0,0,12,0,0,0,1,0,2,0,9,4,0,2,0,14,11,3,0,0,0,0,0,0,0,0,0,0,5
WASHINGTON,Cities,Mukilteo,"21,638","1,014",150,725,139,131,21,94,16,2,2,0,0,0,0,0,1,16,10,1,0,5,0,0,1,1,79,13,156,0,0,68,5,3,3,0,0,54,3,352,0,1,18,20,0,146,17,150,38,3,14,1,128,63,65,0,0,0,0,0,0,1,0,0,1,9
WASHINGTON,Cities,Napavine,"1,908",69,18,48,3,17,0,12,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,10,0,23,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,Cities,North Bend,"6,971",443,45,274,124,43,1,42,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,11,10,54,0,0,17,17,0,0,0,0,0,0,162,1,3,73,12,0,42,2,29,8,1,10,0,113,48,65,0,0,0,0,0,0,0,0,0,0,11
WASHINGTON,Cities,Oak Harbor,"23,330",494,185,223,86,171,15,134,22,0,0,0,0,0,0,0,5,9,8,0,0,1,0,0,0,0,19,0,37,0,0,19,18,1,0,0,0,0,0,124,0,0,34,0,0,0,0,90,21,1,2,0,66,58,8,0,0,0,0,0,0,0,0,0,0,20
WASHINGTON,Cities,Oakville,683,30,10,19,1,7,0,5,2,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WASHINGTON,Cities,Ocean Shores,"5,977",284,95,173,16,88,7,74,7,0,0,0,0,0,0,0,1,6,1,0,0,5,0,0,0,0,42,1,43,0,0,6,6,0,0,0,0,0,0,75,0,1,4,9,2,19,0,40,5,1,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,7
WASHINGTON,Cities,Olympia,"52,312","4,341",902,"3,063",376,811,162,516,133,1,1,0,0,0,0,0,22,68,37,1,0,27,0,3,12,0,325,80,669,0,1,159,46,37,75,0,1,0,0,"1,506",1,3,246,26,1,510,34,685,231,50,30,0,314,250,64,0,0,0,0,0,19,0,0,0,0,43
WASHINGTON,Cities,Oroville,"1,669",87,16,67,4,15,2,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,13,1,0,4,3,0,0,0,1,0,0,39,0,0,6,1,0,6,0,26,4,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Orting,"8,179",296,58,216,22,49,7,42,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,1,3,0,23,4,46,0,1,13,3,1,9,0,0,0,0,101,0,1,24,5,0,27,3,41,19,4,2,0,17,11,6,0,0,0,0,0,0,0,0,0,0,5
WASHINGTON,Cities,Othello,"8,247",538,120,337,81,111,8,80,23,0,0,0,0,0,0,0,1,8,1,0,0,7,0,0,0,0,32,12,125,0,0,21,8,12,1,0,0,0,0,109,0,0,18,19,0,19,0,53,38,0,0,0,63,59,4,0,0,0,0,0,2,0,0,0,0,16
WASHINGTON,Cities,Pacific,"7,269",189,35,150,4,34,2,30,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,13,7,18,2,0,5,1,3,0,0,1,0,0,57,0,0,2,18,0,18,5,14,35,8,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,Cities,Pasco,"74,582","3,918","1,028","2,335",555,891,96,670,125,5,5,0,0,1,0,1,11,120,31,2,0,85,0,2,15,0,246,61,575,1,4,251,170,39,0,1,4,31,6,957,0,1,194,5,0,161,22,574,142,34,49,3,430,296,134,0,0,0,0,0,17,9,8,1,0,96
WASHINGTON,Cities,Port Angeles,"19,992","1,915",445,"1,359",111,401,76,266,59,0,0,0,0,0,0,0,5,39,17,0,3,18,0,1,1,0,162,33,326,1,1,71,15,21,10,0,0,25,0,671,1,2,113,6,0,156,42,351,51,11,31,0,82,79,3,0,0,0,0,0,4,0,0,0,0,25
WASHINGTON,Cities,Port Orchard,"14,269","1,337",320,910,107,303,51,167,85,1,1,0,0,0,0,0,0,16,6,2,0,7,0,1,1,0,102,41,118,2,1,38,3,0,20,0,0,14,1,537,0,3,101,0,0,82,6,345,45,7,18,1,88,71,17,0,0,0,0,0,0,0,0,0,0,18
WASHINGTON,Cities,Port Townsend,"9,615",486,132,316,38,119,19,79,21,4,3,1,0,0,0,0,1,8,5,0,0,2,0,1,7,0,36,9,74,1,1,9,2,6,1,0,0,0,0,156,0,0,36,15,0,18,20,67,14,2,7,0,32,28,4,0,0,0,0,0,1,0,0,0,0,5
WASHINGTON,Cities,Poulsbo,"10,886",525,97,316,112,88,11,49,28,0,0,0,0,0,0,0,1,8,7,0,0,1,0,0,1,0,34,6,42,2,1,22,1,1,6,0,0,13,1,184,0,3,71,4,0,13,1,92,11,1,12,0,108,102,6,0,0,0,0,0,0,0,0,0,0,4
WASHINGTON,Cities,Prosser,"6,342",451,78,292,81,75,11,51,13,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,51,3,89,2,0,13,6,5,0,0,0,2,0,113,0,0,10,10,1,42,7,43,17,0,4,0,72,47,25,0,0,0,0,0,0,1,0,1,0,8
WASHINGTON,Cities,Pullman,"33,896",977,255,645,77,229,21,172,36,0,0,0,0,0,0,0,0,26,16,2,0,6,0,2,5,0,67,3,171,0,2,64,38,18,2,0,0,6,0,310,2,1,71,83,1,58,3,91,15,5,3,0,59,50,9,0,0,0,0,0,1,1,1,0,0,16
WASHINGTON,Cities,Puyallup,"41,572","4,509",491,"3,533",485,449,59,380,10,1,1,0,0,0,0,0,4,37,14,2,1,19,0,1,25,0,251,58,717,3,4,257,62,61,131,0,3,0,0,"1,876",5,5,695,133,3,538,76,421,228,33,81,0,425,254,171,0,0,0,0,0,7,8,8,0,0,45
WASHINGTON,Cities,Quincy,"7,598",820,105,651,64,94,9,85,0,0,0,0,0,0,0,0,5,6,3,2,0,1,0,0,3,0,79,5,242,0,0,8,8,0,0,0,0,0,0,263,0,0,1,0,0,162,1,99,40,2,9,1,49,35,14,0,0,0,0,0,0,0,0,0,0,14
WASHINGTON,Cities,Raymond,"2,928",82,32,44,6,29,5,23,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,10,7,4,0,0,1,0,0,1,0,0,0,0,20,0,0,7,1,0,2,1,9,1,1,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0
WASHINGTON,Cities,Redmond,"65,827","3,176",222,"2,706",248,200,50,121,29,1,1,0,0,0,0,0,6,15,3,1,2,9,0,0,14,0,187,46,409,6,8,263,66,74,0,1,36,83,3,"1,620",1,2,395,184,3,520,56,459,94,32,27,0,220,98,122,0,0,0,0,0,2,7,4,3,0,19
WASHINGTON,Cities,Renton,"102,749","8,714","1,027","7,436",251,882,163,694,25,5,5,0,0,18,18,0,10,112,51,2,0,47,1,11,14,0,545,181,"1,631",0,8,323,4,300,19,0,0,0,0,"3,624",0,1,1,1,0,197,23,"3,401",946,110,54,11,192,185,7,0,0,0,0,0,7,6,5,1,0,35
WASHINGTON,Cities,Richland,"57,450","3,024",649,"2,099",276,587,92,448,47,0,0,0,0,3,3,0,12,47,14,3,0,30,0,0,7,0,168,37,399,15,6,271,124,85,1,0,6,50,5,"1,065",0,0,332,16,5,309,29,374,68,18,45,5,204,173,31,0,0,0,0,0,14,3,2,1,0,50
WASHINGTON,Cities,Ridgefield,"8,552",239,56,162,21,47,5,32,10,0,0,0,0,0,0,0,2,7,0,1,1,5,0,0,2,0,15,1,28,0,1,22,0,0,20,0,0,2,0,85,0,0,2,8,0,25,1,49,4,1,3,0,17,14,3,0,0,0,0,0,0,0,0,0,0,4
WASHINGTON,Cities,Ritzville,"1,631",184,36,141,7,33,3,20,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,32,2,30,0,0,24,19,4,1,0,0,0,0,48,0,0,2,0,0,2,1,43,4,0,0,0,7,6,1,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Roy,826,85,29,41,15,24,7,17,0,0,0,0,0,0,0,0,1,4,2,0,0,2,0,0,0,0,6,0,11,0,0,3,1,1,1,0,0,0,0,18,0,0,1,0,0,5,1,11,2,0,1,0,13,5,8,0,0,0,0,0,0,0,0,0,0,2
WASHINGTON,Cities,Royal City,"2,212",69,10,56,3,9,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,13,0,0,3,2,0,3,0,5,5,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,Cities,Ruston,840,77,10,60,7,9,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,18,0,0,2,1,0,1,0,0,0,0,23,0,2,0,2,1,6,0,12,2,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Seattle,"742,759","68,251","13,335","52,162","2,754","12,585","3,105","6,732","2,748",34,32,1,1,0,0,0,79,637,202,83,14,324,7,7,109,0,"8,001",459,"6,591",113,102,"3,724","1,119","1,376",936,2,291,0,0,"26,657",216,36,"4,842","1,929",46,"11,691","1,428","6,469","4,060","1,654",692,0,"1,786","1,602",184,2,1,1,0,0,34,118,109,9,0,814
WASHINGTON,Cities,Sedro Woolley,"11,953",532,75,419,38,73,9,64,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,48,0,114,0,0,1,0,0,1,0,0,0,0,235,0,0,0,0,0,65,0,170,19,0,2,0,37,37,0,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,Cities,Selah,"7,932",445,68,345,32,61,5,54,2,0,0,0,0,0,0,0,2,5,1,1,0,2,1,0,0,0,30,2,109,0,0,26,10,15,0,0,0,1,0,149,0,0,35,2,0,37,1,74,20,1,8,0,21,14,7,0,0,0,0,0,0,0,0,0,0,11
WASHINGTON,Cities,Sequim,"7,183",543,93,393,57,78,9,57,12,0,0,0,0,0,0,0,6,9,7,0,0,2,0,0,1,0,29,11,57,1,0,8,1,1,0,0,0,6,0,265,1,0,111,14,3,14,24,98,8,2,11,0,47,40,7,0,0,0,0,0,2,0,0,0,0,8
WASHINGTON,Cities,Shelton,"10,188","1,362",202,873,287,172,36,131,5,0,0,0,0,0,0,0,4,26,13,0,0,12,0,1,3,0,103,39,104,0,0,41,1,30,9,0,1,0,0,518,0,8,197,63,0,110,7,133,51,3,11,0,271,146,125,0,0,0,0,0,0,0,0,0,0,16
WASHINGTON,Cities,Snohomish,"10,227",561,130,405,26,123,19,87,17,0,0,0,0,0,0,0,2,5,2,0,0,3,0,0,0,0,42,12,82,1,0,19,1,1,0,0,0,17,0,204,0,0,57,12,1,42,11,81,33,4,8,0,21,14,7,0,0,0,0,0,0,0,0,0,0,5
WASHINGTON,Cities,Snoqualmie,"13,947",454,48,282,124,45,1,39,5,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,1,10,1,67,1,0,31,30,1,0,0,0,0,0,152,0,0,13,15,0,94,4,26,10,1,6,0,112,48,64,0,0,0,0,0,0,0,0,0,0,12
WASHINGTON,Cities,Soap Lake,"1,583",96,45,48,3,45,1,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,30,0,0,1,24,0,2,0,3,5,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Spokane,"218,222","36,211","7,770","26,695","1,746","7,036","1,101","4,149","1,786",8,8,0,0,6,5,1,139,581,306,32,13,219,4,7,45,0,"2,173",688,"6,068",43,42,"2,669","1,128",821,122,28,0,516,54,"12,512",31,22,"2,222","2,183",4,"4,230",789,"3,031","1,746",297,412,7,"1,460","1,053",407,0,0,0,0,0,37,29,11,2,16,213
WASHINGTON,Cities,Spokane Valley,"99,020","9,607","1,673","7,324",610,"1,499",207,888,404,2,1,1,0,0,0,0,46,126,71,8,0,42,2,3,3,0,477,194,"1,644",23,20,947,400,262,40,13,0,204,28,"3,507",4,4,934,497,2,941,295,830,355,60,94,1,536,383,153,0,0,0,0,0,13,0,0,0,0,60
WASHINGTON,Cities,Stanwood,"7,225",278,67,192,19,58,7,43,8,0,0,0,0,0,0,0,2,7,2,1,0,4,0,0,0,0,21,5,32,1,0,14,1,5,2,0,0,6,0,98,3,1,29,12,1,27,0,25,14,3,4,1,18,16,2,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Steilacoom,"6,389",203,33,156,14,25,5,20,0,1,1,0,0,0,0,0,0,7,0,0,0,6,1,0,0,0,12,3,39,1,0,23,4,3,15,0,1,0,0,74,0,0,1,2,0,48,4,19,3,1,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,3
WASHINGTON,Cities,Sultan,"5,204",214,62,113,39,59,3,42,14,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,20,1,33,0,0,4,2,0,0,0,0,2,0,38,0,2,5,4,0,8,3,16,4,3,9,0,35,18,17,0,0,0,0,0,1,0,0,0,0,3
WASHINGTON,Cities,Sumas,"1,488",31,7,14,10,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,2,3,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1
WASHINGTON,Cities,Sumner,"10,191",949,105,797,47,92,16,74,2,0,0,0,0,0,0,0,0,13,2,0,0,8,3,0,2,0,102,14,160,2,1,53,17,13,21,0,2,0,0,376,1,1,58,31,1,140,8,136,68,8,11,0,38,27,11,0,0,0,0,0,2,1,1,0,0,6
WASHINGTON,Cities,Sunnyside,"16,468",997,234,683,80,210,25,159,26,2,2,0,0,0,0,0,0,22,4,0,0,16,1,1,0,0,74,8,198,0,0,43,36,5,0,0,0,2,0,285,0,5,94,12,0,41,5,128,67,6,2,0,60,35,25,0,0,0,0,0,0,0,0,0,0,20
WASHINGTON,Cities,Tacoma,"215,687","25,582","4,507","19,920","1,155","4,032","1,166","2,834",32,17,17,0,0,0,0,0,52,406,178,13,7,186,2,20,90,0,"1,911",229,"5,868",6,44,"1,345",358,466,489,1,31,0,0,"7,831",21,43,900,142,6,"3,324",397,"2,998","1,789",514,293,0,818,647,171,0,0,0,0,0,46,41,32,9,0,250
WASHINGTON,Cities,Toppenish,"8,898","1,001",152,719,130,135,20,100,15,1,1,0,0,0,0,0,3,13,7,1,0,4,0,1,0,0,86,13,158,0,1,16,12,2,0,0,0,2,0,291,0,6,72,1,2,90,0,120,119,5,30,0,75,39,36,0,0,0,0,0,1,0,0,0,0,54
WASHINGTON,Cities,Tukwila,"20,288","5,318",667,"4,498",153,636,58,435,143,3,3,0,0,0,0,0,2,26,19,1,0,1,0,5,4,0,256,53,769,0,2,108,71,0,37,0,0,0,0,"2,603",2,5,882,56,9,"1,002",35,612,571,72,60,0,104,91,13,1,1,0,0,0,0,4,4,0,0,44
WASHINGTON,Cities,Tumwater,"23,405","1,665",344,"1,188",133,311,59,188,64,2,1,0,1,0,0,0,5,26,13,2,0,10,0,1,2,0,157,27,249,0,1,123,49,23,48,0,3,0,0,513,1,2,88,30,2,148,15,227,70,9,37,0,123,115,8,0,0,0,0,0,0,0,0,0,0,10
WASHINGTON,Cities,Union Gap,"6,163","1,027",93,899,35,81,5,74,2,1,1,0,0,0,0,0,4,7,3,0,1,3,0,0,0,0,60,6,196,2,0,14,7,4,1,0,0,2,0,554,1,9,388,1,1,75,3,76,48,9,10,0,28,21,7,0,0,0,0,0,1,0,0,0,0,6
WASHINGTON,Cities,University Place,"33,743","1,424",260,"1,097",67,228,37,188,3,3,3,0,0,0,0,0,4,25,10,0,0,15,0,0,5,0,135,16,171,1,1,129,25,49,53,1,1,0,0,541,3,4,68,8,1,272,12,173,58,24,16,0,52,37,15,0,0,0,0,0,3,1,0,1,0,11
WASHINGTON,Cities,Vancouver,"177,580","12,880","3,191","9,174",515,"2,881",517,"1,713",651,3,3,0,0,0,0,0,90,217,144,5,1,66,1,0,52,0,774,220,"1,859",1,0,520,52,2,11,0,0,439,16,"4,428",40,0,602,443,9,"1,094",205,"2,035","1,070",155,95,0,430,426,4,0,0,0,0,0,2,0,0,0,0,83
WASHINGTON,Cities,Walla Walla,"32,906","2,640",446,"1,856",338,398,91,222,85,1,0,0,1,0,0,0,4,43,17,5,3,15,3,0,15,0,164,24,431,1,7,84,5,0,14,0,0,65,0,"1,015",4,5,214,100,1,206,12,473,62,12,41,4,288,152,136,0,0,0,0,0,4,0,0,0,0,42
WASHINGTON,Cities,Warden,"2,733",165,34,118,13,27,4,23,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,2,0,0,20,2,25,0,0,8,7,1,0,0,0,0,0,34,0,0,0,2,0,8,1,23,26,0,3,0,9,7,2,0,0,0,0,0,0,0,0,0,0,4
WASHINGTON,Cities,Washougal,"15,949",659,174,410,75,152,15,111,26,0,0,0,0,0,0,0,3,19,7,2,1,9,0,0,2,0,35,9,69,0,0,42,3,0,35,0,0,4,0,220,1,0,34,40,1,52,9,83,24,0,9,0,67,38,29,0,0,0,0,0,0,0,0,0,0,8
WASHINGTON,Cities,Wenatchee,"34,169","2,055",439,"1,306",310,383,64,295,24,0,0,0,0,0,0,0,13,43,18,2,0,19,1,3,5,0,102,39,213,7,3,125,53,19,4,0,2,41,6,703,0,1,163,21,0,194,21,303,60,17,32,0,272,216,56,0,0,0,0,0,5,0,0,0,0,33
WASHINGTON,Cities,Westport,"2,047",73,25,45,3,24,2,11,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,11,0,0,3,1,0,1,0,1,0,0,26,0,1,0,0,0,0,9,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
WASHINGTON,Cities,West Richland,"15,012",403,102,243,58,92,6,74,12,1,1,0,0,0,0,0,2,7,3,0,0,2,1,1,1,0,17,1,76,0,1,37,18,4,1,0,0,14,0,99,0,0,4,1,0,23,1,70,9,1,1,1,44,21,23,0,0,0,0,0,2,0,0,0,0,11
WASHINGTON,Cities,White Salmon,"2,583",35,8,24,3,8,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,5,1,5,2,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Winthrop,444,18,6,11,1,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,7,0,0,0,4,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,Cities,Woodland,"6,228",506,63,360,83,56,1,30,25,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,3,0,39,6,55,0,0,30,11,8,9,0,2,0,0,197,0,0,106,18,1,33,4,35,17,2,11,0,78,58,20,0,0,0,0,0,0,0,0,0,0,5
